match_id,radiant_win
978,0.571593265354
982,0.793291919279
983,0.697965680574
984,0.347376672872
987,0.539896468582
1000,0.628752880839
1006,0.562712611544
1014,0.746028591518
1030,0.526436915183
1037,0.714667876075
1044,0.592800174712
1046,0.80652212182
1048,0.432029454535
1053,0.871203554706
1057,0.686229249084
1077,0.884969193408
1085,0.961846289153
1087,0.730444004107
1088,0.731934183873
1096,0.107974973035
1098,0.961947251452
1100,0.104334963979
1113,0.706692551889
1119,0.723212685933
1127,0.536530594797
1142,0.334378557646
1148,0.346301195221
1157,0.214772575208
1158,0.759257178126
1163,0.403445492887
1167,0.659900979824
1168,0.345011334471
1181,0.0596345336294
1183,0.221689678776
1191,0.560876196284
1192,0.171073937929
1198,0.783023220311
1216,0.15854424665
1218,0.627236849504
1221,0.961339523298
1222,0.32753452814
1225,0.151874519375
1226,0.435065394491
1230,0.211024956989
1242,0.745608460242
1247,0.668857593155
1253,0.342517382425
1259,0.613060140457
1271,0.857566322756
1282,0.533059414183
1284,0.944109000082
1293,0.393953868874
1294,0.593111273711
1298,0.437670772268
1306,0.618170997657
1316,0.708362037934
1321,0.314459811024
1331,0.430489988779
1336,0.185851707027
1341,0.548127420312
1348,0.523789826125
1356,0.852188949456
1384,0.287356591337
1389,0.607849978374
1391,0.616180967149
1413,0.773676256727
1419,0.607916008841
1426,0.836838509843
1440,0.66319980953
1445,0.583803091139
1465,0.401799025674
1470,0.496236992009
1472,0.468886776116
1484,0.554093496858
1485,0.107464546274
1486,0.884723938442
1488,0.562257522334
1498,0.0380636734361
1508,0.64630598551
1518,0.852287658895
1526,0.244057635731
1527,0.761355777063
1528,0.249839491306
1540,0.636093114612
1546,0.467855692605
1551,0.798964920336
1564,0.759138689845
1565,0.874941355759
1568,0.931878214318
1572,0.661459223325
1573,0.101302268537
1581,0.412571334224
1585,0.887428619001
1588,0.255405424388
1595,0.226333354066
1596,0.274955296172
1603,0.305569157196
1615,0.601850163517
1621,0.449814990239
1623,0.248460057003
1630,0.413241683316
1636,0.664982413869
1642,0.218810304027
1654,0.722788329815
1657,0.877167319723
1665,0.393572155206
1666,0.777391070666
1676,0.723832019456
1678,0.543170983008
1683,0.50183635049
1685,0.0680651272574
1687,0.0159834670949
1690,0.224932340554
1702,0.402788402185
1703,0.252025827439
1714,0.323123635737
1716,0.570130625397
1726,0.171163419652
1748,0.277085427271
1750,0.196079134825
1762,0.944395714615
1765,0.105459223633
1767,0.522116395438
1773,0.343838581455
1774,0.198965312976
1776,0.648615250179
1782,0.826478670346
1799,0.4953786001
1803,0.476926663611
1811,0.387693361282
1820,0.441819761559
1823,0.790358709535
1864,0.684235190826
1871,0.531641040731
1874,0.0792517575901
1878,0.336117229601
1888,0.682072714256
1895,0.806242103303
1896,0.443919095393
1899,0.538345343195
1901,0.585028253432
1903,0.637085706441
1913,0.162493061121
1935,0.802632836804
1946,0.225716846015
1958,0.788387721894
1960,0.536674704304
1968,0.33361122859
1969,0.560833669495
1973,0.262933709157
1974,0.472666562722
1977,0.41661066106
1992,0.638527212831
1995,0.187870355794
2001,0.761466474127
2017,0.467788660679
2018,0.220571643145
2020,0.346207025878
2021,0.295497640933
2027,0.378157141724
2036,0.5610539554
2040,0.200784710235
2041,0.16511118106
2047,0.904753364478
2049,0.323556463478
2059,0.276185615149
2066,0.274810238641
2068,0.508877351282
2069,0.729267751688
2081,0.402499074023
2083,0.542993685192
2084,0.880145981745
2085,0.939826888915
2096,0.460666310734
2104,0.177061247611
2105,0.147108314319
2110,0.357568017475
2112,0.0844305072965
2115,0.529272563903
2120,0.143053057058
2121,0.126630436344
2125,0.854253298313
2128,0.607102055681
2129,0.377308069785
2138,0.546566611276
2159,0.743469405548
2160,0.202311302347
2180,0.638879535486
2181,0.621753694201
2183,0.725131216026
2189,0.143788427915
2192,0.450475388081
2193,0.894740587123
2197,0.113671025421
2201,0.422253415355
2206,0.833375365671
2208,0.817768503535
2210,0.667895592467
2212,0.707652923186
2220,0.570687073052
2226,0.520824885713
2227,0.0606513874636
2229,0.387094820786
2233,0.198627007786
2234,0.887280577527
2237,0.34725464627
2238,0.583772185697
2246,0.354932750609
2248,0.292455546315
2265,0.378163555856
2268,0.406064199528
2270,0.705230530145
2276,0.823135123015
2278,0.835907424648
2290,0.604560313607
2298,0.405904367754
2305,0.100080857543
2320,0.636863392232
2325,0.4859906772
2329,0.864350181645
2342,0.611894202123
2352,0.183686805655
2387,0.700858581594
2397,0.197835302651
2399,0.651149975032
2401,0.638397440395
2404,0.299273224781
2411,0.688062198155
2422,0.646687917132
2424,0.798612106899
2425,0.22906284254
2429,0.183388932281
2433,0.541003779577
2434,0.654429198392
2436,0.0957673189727
2440,0.111070069373
2448,0.571345174588
2458,0.626466755384
2460,0.3387074968
2466,0.650038502207
2473,0.430430231133
2479,0.321463217881
2493,0.191366889597
2504,0.177805988395
2524,0.764365528087
2526,0.978064212617
2531,0.288314617873
2532,0.0726792872021
2546,0.488542497636
2561,0.861390317203
2565,0.154704442421
2570,0.555064735387
2579,0.598087405311
2581,0.20742308837
2592,0.760440200006
2593,0.379083699797
2594,0.274324150265
2618,0.780445582213
2628,0.408541536447
2638,0.446303842007
2647,0.60700428341
2654,0.742490692931
2655,0.519890504783
2669,0.202586383211
2674,0.5449912977
2677,0.692824270997
2687,0.370762343794
2689,0.261929680756
2694,0.654083457384
2702,0.287205363347
2704,0.928937825868
2706,0.891641973218
2712,0.097621353272
2716,0.443204501744
2727,0.274671482828
2729,0.332281740944
2738,0.814777675399
2739,0.254432596279
2745,0.789890399331
2759,0.712023424075
2766,0.723945611036
2767,0.394508651302
2773,0.234084895005
2778,0.659412845634
2783,0.493343350113
2788,0.663270961799
2792,0.561235551601
2803,0.407533954156
2808,0.149504096005
2816,0.332165707177
2821,0.944006838191
2826,0.844768309658
2840,0.425191421396
2844,0.784837620271
2846,0.278004022705
2847,0.391878853215
2857,0.714195599346
2861,0.176512203345
2888,0.562522604498
2903,0.658810150644
2904,0.339705388159
2907,0.229599608493
2909,0.281792888282
2910,0.438480271677
2915,0.504823021068
2918,0.678384784228
2920,0.476000997591
2926,0.205508396294
2929,0.924141169948
2947,0.57834880725
2950,0.684585705846
2952,0.477000093928
2953,0.367272656712
2956,0.316380114961
2961,0.538582981385
2962,0.945946631269
2967,0.219480204647
2973,0.615281555177
2974,0.444129444531
2981,0.553106568527
3001,0.265731311164
3006,0.0829470383215
3007,0.691611403218
3008,0.615261147007
3014,0.474124086136
3022,0.521499176466
3032,0.538376065133
3033,0.862433569948
3043,0.500791066733
3048,0.166446568759
3061,0.272581261972
3063,0.33404231835
3087,0.528166059299
3088,0.413426763734
3096,0.0714881467639
3102,0.112975149715
3111,0.615834596458
3119,0.746037906383
3122,0.651608392203
3126,0.672077698843
3131,0.384531449925
3132,0.381874505588
3145,0.87153841436
3154,0.674604754726
3178,0.558980866601
3186,0.321194651022
3187,0.54415648883
3189,0.384404873527
3191,0.90865618851
3192,0.941747143821
3199,0.447268915346
3211,0.480315891825
3224,0.402914168164
3225,0.431344865203
3231,0.530067166279
3235,0.466070248218
3237,0.615424209708
3240,0.124815073157
3242,0.551818629627
3254,0.807476752485
3256,0.432702766162
3257,0.390846701668
3289,0.53726327298
3294,0.418876309325
3301,0.397260521154
3302,0.325993548551
3314,0.347533810339
3326,0.53860049435
3332,0.763063281994
3345,0.547168536449
3349,0.663159570912
3357,0.789630981039
3380,0.487261454427
3389,0.681304710764
3397,0.918530043529
3399,0.604394669634
3407,0.810771779107
3411,0.281577202141
3413,0.52693129475
3417,0.274819183902
3418,0.0584283028964
3426,0.801928669707
3443,0.143493498542
3456,0.905527983718
3464,0.802552247069
3467,0.737465744419
3473,0.632849877492
3479,0.0895015097067
3481,0.833079212638
3492,0.552624356036
3498,0.910419470645
3499,0.409084861978
3505,0.728521474599
3529,0.434872870797
3535,0.357014009076
3540,0.264129538236
3561,0.699989481724
3564,0.915821354647
3574,0.53183391724
3590,0.752432889759
3592,0.25110131318
3596,0.894542326009
3604,0.202121709722
3620,0.690636206678
3623,0.229996659088
3632,0.757835179569
3641,0.29612265991
3647,0.197598845025
3653,0.101657222117
3656,0.393361452341
3667,0.668143180166
3672,0.435584477375
3683,0.679936436839
3695,0.451213555809
3717,0.475759719349
3736,0.297071108523
3740,0.299327821789
3753,0.469615944248
3769,0.642382775414
3771,0.537591079543
3787,0.902874812606
3790,0.374470814219
3792,0.821940117866
3801,0.278443711059
3806,0.717770597364
3812,0.069745033008
3815,0.817189609203
3840,0.742291599534
3846,0.483760600698
3858,0.52232551224
3872,0.265458412249
3873,0.183704262062
3874,0.565818372588
3876,0.843464273521
3880,0.61151435063
3882,0.418540416122
3894,0.645451565285
3901,0.826590248656
3902,0.723806184286
3908,0.823785516416
3919,0.292980714325
3921,0.24024866789
3922,0.362438019208
3924,0.0640611219301
3939,0.817905638741
3952,0.40900102616
3959,0.407106276395
3964,0.222495440819
3972,0.683745283318
3978,0.915328514397
3979,0.495981937198
3988,0.0505659399014
3989,0.810037604149
3991,0.733513649739
3996,0.931841123557
4005,0.260411811443
4012,0.444573507402
4013,0.333051082785
4014,0.0712388540057
4018,0.500834451755
4027,0.417115110896
4030,0.230655916553
4035,0.401326714747
4036,0.884086514281
4046,0.849378617931
4059,0.270863347884
4066,0.36704313128
4082,0.542181531284
4090,0.694145931937
4100,0.926625176389
4107,0.489704542817
4109,0.0741207864919
4110,0.46617972771
4121,0.45590765208
4123,0.323008291142
4124,0.769420286837
4129,0.887851000152
4136,0.527744613346
4139,0.399440999896
4145,0.552526686781
4154,0.486022270312
4156,0.872125855528
4161,0.420274448431
4165,0.508442029905
4169,0.424486390872
4188,0.689739258633
4195,0.386750015545
4204,0.928934360062
4211,0.758934242953
4213,0.662483154485
4218,0.362892402668
4220,0.820394659289
4222,0.0414927469737
4227,0.591320516959
4229,0.908430982291
4233,0.481800841743
4239,0.825191131502
4242,0.510583573375
4249,0.623721638168
4260,0.870197899736
4263,0.812343463623
4265,0.692534513991
4267,0.483673145081
4276,0.911350337264
4278,0.655644739048
4279,0.193550381403
4280,0.0449501662506
4281,0.374504668161
4282,0.71421681927
4288,0.151896948508
4306,0.461476918379
4308,0.252414564702
4309,0.444835589208
4313,0.508082350289
4320,0.996046988762
4324,0.393788285017
4334,0.661366784111
4341,0.38363257485
4349,0.196333354544
4353,0.609643063238
4354,0.486021446103
4356,0.281587049446
4366,0.36371007545
4371,0.690684143217
4375,0.427620440136
4377,0.852657047907
4384,0.183752448093
4389,0.356527269808
4394,0.433250010085
4409,0.509280876833
4411,0.612672871406
4416,0.38433525014
4437,0.439446757123
4442,0.366066699875
4443,0.430563737086
4449,0.40171252938
4457,0.380329100347
4459,0.511927973898
4472,0.221383823151
4475,0.682596592854
4476,0.806453088168
4482,0.465166513367
4519,0.0407729857046
4533,0.650858060662
4537,0.127065147774
4538,0.252224258772
4541,0.280042933131
4556,0.84343111218
4558,0.645314284777
4567,0.644542810409
4586,0.333160693852
4596,0.621233317376
4615,0.763547590282
4617,0.284442091782
4619,0.38612921205
4623,0.134970352691
4643,0.323850692764
4644,0.0827519468919
4645,0.525286826579
4655,0.0701797387922
4658,0.76015314915
4667,0.0746506409857
4669,0.48296241585
4674,0.35702475183
4691,0.103246936615
4704,0.472475402688
4708,0.734351735385
4733,0.89276213467
4745,0.125024853792
4748,0.24546459443
4749,0.230984347156
4755,0.419545435571
4760,0.557404119881
4762,0.462003804282
4763,0.374173477459
4771,0.710702760221
4772,0.67625806519
4782,0.898528905253
4786,0.151250180447
4792,0.568826870636
4798,0.518310764079
4803,0.161261458808
4817,0.708669018179
4818,0.537210877983
4825,0.0631018374472
4832,0.125172846772
4834,0.707069183975
4836,0.17075567575
4837,0.654181859928
4852,0.152417690527
4853,0.4082997824
4858,0.156114284487
4862,0.583507850214
4888,0.269615364708
4889,0.789441658474
4893,0.494672540698
4897,0.831771410216
4909,0.246492664595
4952,0.541635201587
4961,0.485813964339
4969,0.805783535831
4972,0.453371755965
4998,0.309607829981
5029,0.814429570025
5031,0.356717428263
5041,0.229075654007
5044,0.396249256238
5045,0.55065673521
5047,0.26137575986
5050,0.954477806987
5051,0.172282480826
5056,0.384713797977
5060,0.629488845414
5061,0.878250885315
5064,0.405846232005
5069,0.877651287718
5073,0.499938906561
5074,0.894398214538
5077,0.0922278187468
5099,0.434378073921
5120,0.870386085018
5125,0.641358829036
5137,0.143360765041
5146,0.651765323694
5148,0.64801969716
5155,0.272152726534
5178,0.220018104418
5187,0.899647717954
5188,0.489986580718
5198,0.16313050425
5205,0.222896886623
5210,0.252288027572
5212,0.332440387658
5214,0.269352954875
5215,0.50022203253
5217,0.126283432527
5219,0.0217694931114
5227,0.315015904787
5233,0.82763980264
5241,0.513700120299
5257,0.657881390809
5259,0.262910093103
5262,0.286471660999
5266,0.359213058581
5275,0.528517669427
5291,0.597963296483
5299,0.453718126185
5302,0.520663016579
5304,0.627706726555
5310,0.376559576871
5325,0.225620040127
5332,0.639624570275
5341,0.339942687779
5343,0.599646920668
5349,0.269953298931
5350,0.363760366267
5365,0.774871278421
5367,0.435189733342
5372,0.201353901958
5385,0.462999450159
5392,0.400015540136
5399,0.264462467058
5402,0.879397497034
5407,0.623730111709
5411,0.51518173749
5415,0.603916946969
5423,0.577929597158
5426,0.146325896599
5437,0.56440235094
5440,0.258161353441
5445,0.759862670011
5454,0.203426820621
5460,0.794900233859
5470,0.704445053392
5472,0.24254091554
5480,0.076423311607
5484,0.0324272317794
5485,0.925116038063
5497,0.711718438062
5501,0.682817707029
5513,0.552481508145
5563,0.305708797414
5564,0.457587143838
5570,0.626689571577
5582,0.320300937376
5616,0.671528215843
5617,0.527045937181
5619,0.394881829444
5626,0.617649047905
5628,0.20224888881
5629,0.52805945553
5630,0.389812274281
5634,0.272543049799
5646,0.188371408711
5650,0.414537771509
5664,0.911634327895
5666,0.794443854001
5678,0.943520019615
5687,0.246439068483
5691,0.691870919984
5694,0.544712308273
5703,0.346558620691
5709,0.189357562878
5711,0.189333823776
5718,0.474971299227
5724,0.772741797585
5725,0.262632579847
5726,0.323961560858
5728,0.81140340649
5753,0.690150142841
5758,0.221618910665
5759,0.226223053862
5766,0.257456281265
5772,0.262077850712
5775,0.257484293062
5780,0.797190378648
5782,0.603084362269
5784,0.582618068106
5804,0.658806362479
5808,0.805963914328
5809,0.362051314558
5815,0.414656937782
5817,0.577301981132
5825,0.477875560869
5833,0.555691409205
5838,0.301959375098
5840,0.536522707689
5846,0.580236221563
5848,0.513193033015
5851,0.813616248967
5867,0.301598797857
5869,0.442011374492
5870,0.386236880185
5871,0.651218271852
5873,0.320258411428
5875,0.330327701494
5876,0.609518191695
5879,0.871001463185
5880,0.392041020562
5881,0.172543715594
5887,0.453711585206
5891,0.589668073626
5893,0.512735307007
5907,0.764367068906
5909,0.239074997384
5915,0.0473666411794
5917,0.520461353607
5918,0.110634469764
5929,0.625750486972
5935,0.782271233745
5938,0.337383311194
5940,0.427844438894
5942,0.130623094501
5950,0.597785014132
5963,0.16333237689
5968,0.534330076563
5969,0.791723090445
5970,0.384968110099
5978,0.392090262474
5987,0.776488267429
5990,0.26584497117
5997,0.871309560042
5998,0.425622368258
6001,0.422121572923
6004,0.611986045282
6005,0.264990293464
6011,0.562768418747
6013,0.721925262563
6029,0.474698999802
6043,0.363096281229
6045,0.159366111098
6049,0.217050938929
6051,0.70867016157
6064,0.506417392603
6066,0.0787585615865
6071,0.860173223783
6078,0.442456372784
6085,0.292525834501
6086,0.718608638662
6095,0.30761488077
6103,0.265068425073
6105,0.288135259855
6106,0.807842830913
6107,0.409603310362
6111,0.698249047244
6114,0.798884658693
6118,0.500305548604
6139,0.0884208901374
6140,0.459248073448
6147,0.616942758532
6153,0.837469264699
6156,0.606344442754
6158,0.375080480116
6163,0.331581807848
6165,0.533577475217
6176,0.581188360308
6178,0.595490601695
6182,0.389992394887
6199,0.171321595467
6207,0.237381343789
6220,0.472621330322
6223,0.407416871126
6227,0.238168911137
6235,0.702177331929
6246,0.570983721285
6259,0.188084941109
6267,0.68418392928
6278,0.82924641477
6287,0.904565250202
6307,0.627465931818
6312,0.859339828058
6314,0.457031518385
6315,0.41741077363
6316,0.091526435507
6321,0.567570688085
6324,0.736499874814
6325,0.96625244285
6332,0.715915601495
6336,0.472412138955
6337,0.549975639294
6341,0.68847687743
6349,0.797552891315
6353,0.351272747913
6362,0.687405491771
6371,0.367352387802
6386,0.178085082647
6387,0.617597244703
6388,0.714874384674
6389,0.745552421353
6391,0.630440370734
6410,0.335010885533
6413,0.316185546493
6421,0.406073204893
6428,0.613571138526
6429,0.494754010209
6433,0.45317188274
6438,0.51377612912
6439,0.586318013261
6442,0.677335884804
6444,0.653992757042
6451,0.76974831826
6456,0.406128508577
6461,0.83518456588
6478,0.545679620544
6483,0.109154939684
6488,0.415056211031
6489,0.653597910423
6498,0.889600344519
6501,0.19282859078
6505,0.543345009275
6513,0.142326604551
6515,0.461813007674
6531,0.686587908682
6562,0.432158200018
6564,0.665450666297
6572,0.815040655111
6574,0.38011825601
6586,0.731693806651
6588,0.179790088241
6601,0.564299729789
6608,0.60485232988
6611,0.135407535881
6614,0.157352781494
6617,0.264970665042
6628,0.48164452486
6632,0.310635490784
6642,0.413999083782
6643,0.870123139106
6660,0.542428431506
6667,0.0381500186629
6671,0.10543408548
6682,0.640847370815
6699,0.789846601197
6702,0.541771006256
6703,0.945239392384
6705,0.293277308427
6707,0.339528132097
6709,0.705043065695
6718,0.192865952856
6720,0.454061771021
6721,0.385389274241
6725,0.217598128787
6726,0.46183703676
6727,0.268484188225
6760,0.420662783551
6788,0.660099720766
6791,0.339221736483
6793,0.0644312183634
6794,0.262220522917
6808,0.44710258366
6809,0.78160532886
6810,0.809052197379
6819,0.696565153926
6820,0.829554000026
6829,0.24369759053
6831,0.22018293551
6833,0.965375814766
6847,0.919280998235
6856,0.706602247451
6858,0.191926967036
6860,0.58387115325
6866,0.516784483559
6871,0.614883437851
6872,0.438904366453
6877,0.506421658013
6878,0.726757990968
6879,0.478862094637
6880,0.684027743937
6886,0.794711207437
6894,0.572670627393
6897,0.277023315574
6906,0.575096118214
6916,0.571702941023
6919,0.678417346795
6939,0.696518750626
6958,0.843840581445
6959,0.509760918806
6967,0.82745465142
6989,0.938465922293
7000,0.538749469788
7004,0.430973080587
7006,0.738109304753
7007,0.421498045235
7008,0.854069606997
7027,0.73016819928
7055,0.655753775389
7059,0.724798221699
7066,0.425386852286
7067,0.536793256982
7073,0.652490438026
7080,0.611288036302
7089,0.453884310979
7099,0.11080843824
7109,0.620152592075
7134,0.600500959031
7138,0.62566782848
7139,0.428082803454
7142,0.235566472615
7151,0.349015285047
7153,0.272383027204
7169,0.296041103976
7185,0.405230126509
7193,0.213887794486
7200,0.917570578422
7216,0.577346677039
7221,0.860226254634
7223,0.643204675271
7236,0.655244182234
7237,0.643815636084
7244,0.329123295037
7245,0.731604156797
7251,0.330778400734
7252,0.769189606459
7264,0.692989094972
7284,0.447502005492
7301,0.598297172012
7304,0.59602139386
7307,0.603639001136
7308,0.395780154393
7315,0.707192259318
7323,0.310982042475
7324,0.275256914979
7326,0.50631560591
7330,0.761099470084
7367,0.737481267049
7371,0.743056921842
7389,0.59666641752
7394,0.283924618904
7404,0.500284839587
7410,0.313953250544
7423,0.0275776606126
7434,0.274607290329
7438,0.237818353123
7449,0.321897508082
7461,0.432809063075
7464,0.714753042825
7465,0.602718472824
7469,0.627504620285
7472,0.651386450745
7474,0.115821914754
7492,0.152943547129
7496,0.683165072606
7499,0.685198572877
7507,0.791542341942
7513,0.751224860665
7515,0.581233980346
7535,0.698331692885
7542,0.614350956947
7568,0.587495051299
7578,0.740793697696
7586,0.89454374453
7587,0.416759143033
7593,0.208134039
7608,0.757635215834
7613,0.220595489262
7617,0.438057787286
7624,0.731341302466
7627,0.698276226392
7630,0.564466076917
7634,0.269782896123
7644,0.649951808014
7651,0.324270195734
7655,0.535493039091
7659,0.496196665175
7665,0.339243690057
7666,0.875044651744
7675,0.451586959976
7678,0.196163540823
7689,0.214086446075
7695,0.716008077266
7696,0.27696719509
7708,0.0604426510977
7725,0.818113858729
7731,0.374642037001
7737,0.201888754025
7739,0.724440269718
7758,0.604486376379
7763,0.215983566745
7769,0.508108685437
7775,0.640749676671
7783,0.388906726245
7787,0.0865155508747
7788,0.590807708664
7792,0.640883680643
7797,0.764172440752
7798,0.610323749306
7800,0.406649134015
7801,0.672593427931
7806,0.587287958417
7821,0.197318894377
7829,0.693466177457
7834,0.37723768202
7835,0.381389299572
7836,0.325559681551
7848,0.46349251148
7849,0.138831463912
7859,0.602464232673
7861,0.655211856081
7873,0.0360600166605
7874,0.682604261303
7884,0.497813931767
7890,0.838589344015
7891,0.5261945275
7894,0.306022490267
7895,0.194974390667
7910,0.634490322926
7913,0.780934661301
7923,0.792776235473
7929,0.7085092963
7939,0.853501274422
7950,0.482329145459
7960,0.876084614783
7968,0.832626201273
7972,0.694912348417
7974,0.426313841186
7991,0.255744755698
8000,0.522022670941
8001,0.608601382828
8012,0.581702106901
8018,0.0919802544269
8019,0.379788408865
8024,0.689485432392
8038,0.824336405454
8043,0.545973988342
8054,0.11969458201
8055,0.207772981866
8056,0.165551376809
8058,0.14458916762
8064,0.125592942244
8073,0.473785155901
8077,0.540165745221
8084,0.804900747423
8086,0.36113162809
8087,0.524755248767
8090,0.554312964947
8097,0.932043344689
8100,0.654578434779
8105,0.652763070303
8110,0.398666422929
8114,0.067701975599
8116,0.338803452551
8129,0.306030810203
8138,0.11039669156
8142,0.260010127738
8148,0.838932814834
8151,0.553058317584
8161,0.598303540855
8170,0.520382299826
8181,0.568532392913
8182,0.640121085617
8185,0.37777531119
8186,0.698966818893
8189,0.749328270156
8196,0.529469383087
8219,0.301420291262
8230,0.680259589305
8240,0.390563817957
8241,0.167193241474
8246,0.605731098248
8251,0.17170354465
8254,0.128027985131
8258,0.104282649386
8259,0.483473825024
8264,0.774082025982
8275,0.897434039739
8277,0.207133656701
8282,0.481671899231
8283,0.721377212794
8290,0.405946527315
8301,0.883388197337
8310,0.302870179573
8315,0.76173983306
8319,0.192681561448
8322,0.411562066416
8328,0.313376738151
8340,0.531244701201
8346,0.315361068696
8355,0.528632214529
8369,0.401052481069
8376,0.466562988605
8380,0.711180099544
8381,0.261709142643
8382,0.439474982033
8392,0.622977723193
8399,0.368923616943
8402,0.796258705792
8410,0.301851241538
8417,0.897096380042
8418,0.767989472571
8421,0.262852701893
8427,0.503623251296
8448,0.395575690106
8457,0.501853512648
8458,0.331403025102
8465,0.886241783919
8478,0.638629898819
8496,0.165842704025
8505,0.217472138953
8510,0.299121261699
8512,0.828764101623
8515,0.498559124827
8518,0.444849350758
8522,0.27690063771
8527,0.55092910845
8542,0.726205981973
8550,0.625176497563
8558,0.45629055244
8561,0.219442527846
8562,0.406613368124
8566,0.690370011251
8569,0.514071861442
8582,0.184326030902
8588,0.0873341389488
8592,0.0682181841192
8599,0.28911819832
8604,0.543487873296
8606,0.234926974601
8614,0.540773240366
8622,0.477842868689
8623,0.194953329459
8648,0.130582100284
8652,0.108301117788
8661,0.873520976236
8671,0.120736639444
8675,0.361917896759
8679,0.498260001453
8683,0.20794465725
8687,0.674340374811
8710,0.487224754765
8711,0.636895236288
8712,0.519274511597
8715,0.506102656165
8718,0.884805839882
8719,0.931635627122
8720,0.515214618102
8727,0.631818878939
8732,0.684561199117
8738,0.299194629298
8739,0.826106914373
8748,0.220029670596
8753,0.687916017348
8754,0.46516829437
8756,0.592428844974
8759,0.913169204935
8768,0.90863713645
8780,0.844756203457
8787,0.599580942735
8789,0.736419115574
8794,0.526388099104
8802,0.751607958841
8816,0.689091958521
8831,0.635293669827
8833,0.253767927369
8846,0.811016530951
8849,0.407522685042
8850,0.816565181986
8864,0.505686404191
8872,0.806938045543
8875,0.267590423353
8900,0.4900821763
8911,0.389649938513
8923,0.36775248427
8939,0.779016243217
8940,0.222644364814
8951,0.399289313911
8954,0.723853848432
8958,0.270882652842
8960,0.839794090879
8965,0.141765958057
8978,0.519007661664
8980,0.197782661377
8989,0.635166108294
8991,0.862976118786
8997,0.268214691354
9001,0.839760296411
9009,0.195557986938
9016,0.282581556569
9025,0.754680895388
9029,0.230740972913
9031,0.22797155517
9032,0.652996495551
9041,0.529244936397
9043,0.752077765673
9048,0.542181262105
9050,0.43331918032
9054,0.613595843761
9055,0.63831782883
9057,0.348065912148
9065,0.688326802031
9066,0.668780859803
9067,0.252384399308
9069,0.210817156202
9071,0.49574724256
9075,0.250655016552
9077,0.134088516982
9086,0.302425055756
9087,0.812698797106
9092,0.225356421975
9100,0.486996812011
9101,0.291205871604
9105,0.583556447763
9113,0.552897056648
9115,0.361737083486
9117,0.409814000581
9122,0.37140049698
9123,0.324176850165
9128,0.55262397557
9131,0.705667963283
9132,0.78709999789
9138,0.591935281399
9141,0.724679459149
